#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.9	100	-1	True	False	False	1.0000	0.0664	0.9336	-1.0000	-1.0000	3.6114	0.0404	-0.0007	0.0003	1.9004	0.0000	0.2009	0.0000	27	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.0	100	-1	True	False	False	1.0000	0.0711	0.9289	-1.0000	-1.0000	3.9995	0.0402	-0.0001	0.0002	1.9999	0.0000	0.2006	0.0000	31	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.1	100	-1	True	False	False	1.0000	0.0643	0.9357	-1.0000	-1.0000	4.4112	0.0402	0.0000	0.0018	2.1003	0.0000	0.2004	0.0000	40	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.2	100	-1	True	False	False	1.0000	0.0626	0.9374	-1.0000	-1.0000	4.8414	0.0402	-0.0002	-0.0008	2.2003	0.0000	0.2005	0.0000	36	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.3	100	-1	True	False	False	1.0000	0.0643	0.9357	-1.0000	-1.0000	5.2935	0.0401	-0.0001	-0.0006	2.3007	0.0000	0.2002	0.0000	34	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.4	100	-1	True	False	False	1.0000	0.0592	0.9408	-1.0000	-1.0000	5.7617	0.0402	0.0001	-0.0006	2.4004	0.0000	0.2006	0.0000	50	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	30	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	2.5	100	-1	True	False	False	1.0000	0.0527	0.9473	-1.0000	-1.0000	6.2561	0.0399	-0.0006	-0.0016	2.5012	0.0000	0.1999	0.0000	69	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.1	100	-1	True	False	False	1.0000	0.0332	0.9668	-1.0000	-1.0000	1.2110	0.0400	-0.0001	0.0003	1.1004	0.0000	0.2000	0.0000	180	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.2	100	-1	True	False	False	1.0000	0.0326	0.9674	-1.0000	-1.0000	1.4403	0.0400	0.0003	0.0000	1.2001	0.0000	0.2000	0.0000	47	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.3	100	-1	True	False	False	1.0000	0.0379	0.9621	-1.0000	-1.0000	1.6908	0.0401	0.0000	0.0003	1.3003	0.0000	0.2003	0.0000	26	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.4	100	-1	True	False	False	1.0000	0.0490	0.9510	-1.0000	-1.0000	1.9594	0.0398	0.0001	-0.0006	1.3998	0.0000	0.1995	0.0000	14	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.5	100	-1	True	False	False	1.0000	0.0609	0.9391	-1.0000	-1.0000	2.2496	0.0398	-0.0006	0.0004	1.4999	0.0000	0.1994	0.0000	13	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
64	True	False	False	0.0	mnist	1	[[5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2], [5, 5], [2, 2]]	1.0	False	gaussian	0000000000000000000000000000000000000000	0.0	[512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512, 512]	ce	10000	0	0.1	fc	4	40	sgd	False	False	['VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME', 'VALID', 'SAME']	max	0.0	0.2	1.6	100	-1	True	False	False	1.0000	0.0595	0.9405	-1.0000	-1.0000	2.5599	0.0402	-0.0001	0.0005	1.6000	0.0000	0.2004	0.0000	25	0.0000	0.0000
#batch_size	binarized	centering	channel_normalization	confusion	dataset	epochs_after_fit	filter_sizes	gamma	ignore_non_fit	init_dist	intermediate_pooling	label_corruption	layer_widths	loss	m	n_gpus	n_samples_repeats	network	number_inits	number_layers	optimizer	oversampling	oversampling2	padding	pooling	shifted_init_shift	sigmab	sigmaw	test_function_size	threshold	training	use_shifted_init	whitening	train_acc	test_error	test_acc	test_sensitivity	test_specificity	weights_std	biases_std	weights_mean	biases_mean	weights_norm_mean	weights_norm_std	biases_norm_mean	biases_norm_std	mean_iters	train_acc_std	test_acc_std
